[2026-06-20 17:27:49.771] [INFO] Logger initialized
[2026-06-20 17:27:49.772] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-20 17:28:12.185] [EVT.SPAWN] Bush at (1717,906)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Pine at (4179,1547)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Kelp at (3539,2921)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Plant at (1202,738)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Plant at (2671,3651)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Toadstool at (1510,232)
[2026-06-20 17:28:12.185] [EVT.SPAWN] BerryBush at (1288,3013)
[2026-06-20 17:28:12.185] [EVT.SPAWN] OakTree at (41,2652)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Pine at (1095,2552)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Pine at (1100,2745)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Algae at (1178,3224)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Pine at (664,3649)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Moss at (4827,3952)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Flowers at (908,3978)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Pine at (4093,1592)
[2026-06-20 17:28:12.185] [EVT.SPAWN] GrassTuft at (3567,1360)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Grass at (2072,2718)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Toadstool at (1063,172)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Grass at (945,3058)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Pine at (1025,2716)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Bush at (1773,830)
[2026-06-20 17:28:12.185] [EVT.SPAWN] BerryBush at (5777,147)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Plant at (1256,636)
[2026-06-20 17:28:12.185] [EVT.SPAWN] PineTree at (2148,3145)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Moss at (4743,4028)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Pine at (4179,1505)
[2026-06-20 17:28:12.185] [EVT.SPAWN] Pine at (1070,2619)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Pine at (1601,3545)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Plant at (1629,2201)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Plant at (1255,744)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Pine at (749,3607)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Kelp at (400,3297)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Flowers at (3821,1935)
[2026-06-20 17:28:12.199] [EVT.SPAWN] GrassTuft at (3586,1226)
[2026-06-20 17:28:12.199] [EVT.SPAWN] BerryBush at (1451,3015)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Algae at (1175,3274)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Flowers at (986,3931)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Plant at (955,3876)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Toadstool at (1511,284)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Plant at (3852,1861)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Bush at (1045,416)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Bush at (5289,3839)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Seaweed at (2816,4705)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Bush at (569,991)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Mushroom at (5176,801)
[2026-06-20 17:28:12.199] [EVT.SPAWN] GrassTuft at (5666,2183)
[2026-06-20 17:28:12.199] [EVT.SPAWN] PineTree at (693,147)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Pine at (4198,1538)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Bush at (1732,896)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Grass at (1024,2975)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Pine at (1085,2746)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Bush at (4200,4084)
[2026-06-20 17:28:12.199] [EVT.SPAWN] PineTree at (1996,3189)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Moss at (4745,3984)
[2026-06-20 17:28:12.199] [EVT.SPAWN] Grass at (887,667)
[2026-06-20 17:28:12.267] [EVT.DEATH] GrassTuft died at age 20,2s, energy 0,0
[2026-06-20 17:28:12.278] [EVT.DEATH] Coral died at age 7,4s, energy 0,0
[2026-06-20 17:28:12.467] [EVT.SPAWN] Pine at (1335,2738)
[2026-06-20 17:28:12.467] [EVT.SPAWN] Pine at (1267,2699)
[2026-06-20 17:28:12.467] [EVT.SPAWN] Pine at (1173,2545)
[2026-06-20 17:28:12.467] [EVT.SPAWN] Pine at (1071,2531)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1005,2658)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1295,2665)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1085,2637)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1082,2643)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1033,2694)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1047,2718)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1004,2828)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1172,2617)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1171,2808)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1139,2643)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (938,2669)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1127,4598)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1159,2732)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1157,4461)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1265,4550)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2052,3286)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1257,4568)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1259,4642)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1139,4632)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1189,4612)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (1971,3191)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2153,3271)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2167,3274)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2208,3249)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1152,4439)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1052,4592)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1283,4635)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2077,3118)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (905,2687)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2149,3111)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2101,3053)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2067,3123)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (1996,3099)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2108,3133)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2084,3324)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2203,3202)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2198,3177)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2103,3146)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (1939,3235)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2146,3138)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (1933,3074)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2033,3197)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2122,3134)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2160,3164)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (1998,3150)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2075,3192)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2140,3155)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2030,3283)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2086,3267)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2172,3186)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2043,3077)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2061,3146)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2052,3337)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2090,3067)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Pine at (1078,2733)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2059,3177)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Bush at (526,1099)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Flowers at (4883,3921)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2127,3152)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Flowers at (4890,3874)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2027,3242)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Mushroom at (3529,1082)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2068,3158)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2033,3124)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Mushroom at (3515,1025)
[2026-06-20 17:28:12.468] [EVT.SPAWN] Mushroom at (5065,2790)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2041,3121)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2003,3133)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2023,3095)
[2026-06-20 17:28:12.468] [EVT.SPAWN] PineTree at (2121,3294)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Seaweed at (2753,4601)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Plant at (686,141)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4839,4033)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4776,4107)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Seaweed at (2654,4700)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4768,3936)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4745,3995)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4794,3967)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4873,3921)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4650,3964)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4261,1447)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4837,3975)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4842,4061)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4159,1509)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4755,3842)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4303,1440)
[2026-06-20 17:28:12.469] [EVT.SPAWN] BerryBush at (3463,2263)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4730,3950)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4322,1564)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4884,3976)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4816,3970)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4178,1423)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4855,4082)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4769,3904)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4910,3997)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4244,1359)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4210,1512)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4827,4149)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4851,3995)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4223,1523)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4712,3957)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4768,3909)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4210,1511)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4868,4030)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4053,1517)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4822,3954)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4781,3937)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4744,4028)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4282,1525)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4700,4035)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4781,4018)
[2026-06-20 17:28:12.469] [EVT.SPAWN] BerryBush at (3514,2216)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4946,3954)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4902,4084)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4258,1472)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4878,3984)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4233,1481)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4775,3956)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4264,1619)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4727,3956)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4136,1609)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4703,4087)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4873,3946)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4287,1594)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4739,4062)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4645,4021)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4869,3933)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4269,1476)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4807,3885)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4089,1462)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4789,3926)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4693,3945)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Moss at (4716,3948)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Grass at (534,2475)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4298,1550)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Grass at (610,2451)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Plant at (784,187)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Grass at (565,2629)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4228,1577)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Grass at (1858,1692)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Grass at (572,2646)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4214,1490)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Grass at (509,2500)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Grass at (562,2510)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Grass at (536,2594)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4300,1505)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4238,1577)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4112,1511)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4188,1656)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4298,1478)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4262,1494)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4182,1511)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4230,1474)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4088,1368)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4075,1450)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4188,1433)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (4230,1615)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Pine at (1115,2611)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Toadstool at (1130,84)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Grass at (510,2490)
[2026-06-20 17:28:12.469] [EVT.SPAWN] Grass at (584,2475)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Grass at (490,2609)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1238,2761)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1125,2884)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4237,1407)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4125,1518)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4222,1437)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4046,1473)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4233,1486)
[2026-06-20 17:28:12.470] [EVT.SPAWN] BerryBush at (3475,2148)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4297,1491)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4185,1405)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4220,1530)
[2026-06-20 17:28:12.470] [EVT.SPAWN] PineTree at (1339,4339)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4133,1572)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4103,1516)
[2026-06-20 17:28:12.470] [EVT.SPAWN] BerryBush at (3350,2249)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4276,1529)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Grass at (643,2553)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Grass at (592,2646)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1050,2568)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1361,2709)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1110,2698)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1146,2818)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1122,2505)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (986,2706)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1178,2573)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1131,2603)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1112,2825)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1085,2649)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1097,2611)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1137,2750)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (972,2711)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1099,2671)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1052,2571)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4183,1601)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4037,1556)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4179,1593)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4028,1480)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4085,1484)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4340,1462)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4253,1554)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4163,1440)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4251,1411)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4185,1461)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4240,1545)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4272,1342)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4210,1484)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4184,1487)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1164,2634)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1141,2777)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1013,2620)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1097,2939)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1116,2610)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (990,2704)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1019,2719)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1151,2679)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1239,2691)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1001,2471)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1006,2681)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1053,2536)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1197,2547)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1224,2792)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1144,2684)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1081,2767)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (987,2640)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1123,2630)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1173,2791)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1177,2654)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (998,2907)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (949,2605)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1012,2543)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1192,2735)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1215,2874)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1103,2734)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (990,2588)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (4143,1537)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1042,2680)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Grass at (605,2554)
[2026-06-20 17:28:12.470] [EVT.SPAWN] GrassTuft at (774,1566)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (946,2688)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1081,2782)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1148,2765)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1132,2571)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (989,2539)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1015,2859)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1150,2722)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1214,2761)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (996,2657)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (987,2548)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1058,2594)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1014,2808)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1236,2677)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1139,2622)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1160,2562)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (999,2683)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1106,2598)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1080,2573)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1199,2706)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1134,2616)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1047,2553)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1025,2615)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1192,2637)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1107,2851)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1144,2693)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1095,2623)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1058,2757)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1271,2626)
[2026-06-20 17:28:12.470] [EVT.SPAWN] GrassTuft at (846,1576)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1117,2654)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1104,2780)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1158,2590)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1258,2631)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1052,2768)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1110,2657)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1168,2609)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1082,2751)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1102,2747)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1116,2695)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1030,2781)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1112,2599)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1057,2555)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1006,2663)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1088,2616)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1028,2623)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1054,2610)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (966,2693)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1101,2692)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1132,2667)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1072,2757)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1101,2616)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1224,2720)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1126,2772)
[2026-06-20 17:28:12.470] [EVT.SPAWN] Pine at (1087,2631)
