[2026-06-20 16:21:57.080] [INFO] Logger initialized
[2026-06-20 16:21:57.081] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (646,2145)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (634,1993)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (722,2013)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (565,1935)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (618,1977)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (5102,1747)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (678,1992)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Mushroom at (2143,3756)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (4998,1774)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (4998,1842)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (4889,1767)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (1,1842)
[2026-06-20 16:22:17.074] [EVT.SPAWN] GrassTuft at (1116,4699)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Pine at (6188,4466)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Toadstool at (5263,3119)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (101,1864)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (65,1789)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Toadstool at (2094,3691)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (1023,2784)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (1058,170)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (1027,286)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Cactus at (4655,2853)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Pine at (931,453)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (965,325)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Cactus at (4666,3016)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Pine at (994,335)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (4009,1817)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Toadstool at (1996,3783)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (4383,4507)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Pine at (804,427)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Toadstool at (4494,2381)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Cactus at (2708,2966)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Cactus at (2667,2914)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Toadstool at (4487,2298)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (1,3279)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (32,3150)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (3407,3090)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (127,1710)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (83,1693)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (603,2044)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (702,1848)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (566,1954)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (695,2043)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (671,2073)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (1048,518)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Mushroom at (2247,3865)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (3933,2097)
[2026-06-20 16:22:17.074] [EVT.SPAWN] GrassTuft at (3012,2215)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (4115,3239)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (5150,3517)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (4864,1032)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (4991,1719)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (5022,1847)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (1993,703)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (990,4525)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (3651,2797)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Pine at (1003,409)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Toadstool at (1935,3717)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Toadstool at (2082,3809)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (5883,883)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (33,1781)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (1006,282)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Cactus at (4698,2989)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (50,1715)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (152,1751)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (113,1687)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Cactus at (3483,4510)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (660,2358)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (521,2077)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Pine at (3180,1751)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (726,1948)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (16,3176)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (1,3101)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Toadstool at (1976,3721)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Pine at (910,341)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (5113,1837)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Mushroom at (2187,3815)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (4292,4540)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (4966,1813)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Cactus at (2635,2852)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Toadstool at (4534,2383)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Pine at (964,371)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (4178,3130)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (3444,3105)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (940,4447)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (77,1733)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (604,1897)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (613,2105)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Toadstool at (5172,3163)
[2026-06-20 16:22:17.074] [EVT.SPAWN] GrassTuft at (2713,3325)
[2026-06-20 16:22:17.074] [EVT.SPAWN] GrassTuft at (1247,4710)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (1,1832)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Moss at (974,299)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (31,3206)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (5152,3458)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Plant at (1937,624)
[2026-06-20 16:22:17.074] [EVT.SPAWN] BerryBush at (3669,2841)
[2026-06-20 16:22:17.074] [EVT.SPAWN] Flowers at (5897,944)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Flowers at (47,1657)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Cactus at (3496,4647)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Pine at (5281,2098)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Flowers at (634,2302)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Plant at (665,2026)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Flowers at (3828,2035)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Flowers at (4457,4576)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Toadstool at (3412,3323)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Cactus at (2724,2927)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Toadstool at (4552,2438)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Pine at (1008,372)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Flowers at (4154,3232)
[2026-06-20 16:22:17.075] [EVT.SPAWN] BerryBush at (1002,4403)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Moss at (1019,231)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Moss at (72,1703)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Plant at (1,3150)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Mushroom at (2313,3806)
[2026-06-20 16:22:17.075] [EVT.SPAWN] BerryBush at (5054,1759)
[2026-06-20 16:22:17.075] [EVT.SPAWN] Plant at (592,2072)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Plant at (4908,996)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Moss at (41,1730)
[2026-06-20 16:22:17.095] [EVT.SPAWN] BerryBush at (3680,2817)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Pine at (885,447)
[2026-06-20 16:22:17.095] [EVT.SPAWN] BerryBush at (868,4459)
[2026-06-20 16:22:17.095] [EVT.SPAWN] BerryBush at (5164,3534)
[2026-06-20 16:22:17.095] [EVT.SPAWN] GrassTuft at (1164,4792)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Toadstool at (4512,2320)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Cactus at (2678,2953)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Flowers at (5958,928)
[2026-06-20 16:22:17.095] [EVT.SPAWN] BerryBush at (5000,1773)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Flowers at (4146,3198)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Pine at (2360,336)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Plant at (596,2042)
[2026-06-20 16:22:17.095] [EVT.SPAWN] GrassTuft at (3033,2157)
[2026-06-20 16:22:17.095] [EVT.SPAWN] GrassTuft at (2671,3267)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Cactus at (6196,4669)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Plant at (937,2764)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Flowers at (4410,4543)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Flowers at (739,2402)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Toadstool at (5163,3197)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Plant at (65,3099)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Pine at (6043,4566)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Cactus at (3498,4515)
[2026-06-20 16:22:17.095] [EVT.SPAWN] Flowers at (63,1702)
[2026-06-20 16:22:17.166] [EVT.SPAWN] Toadstool at (1913,3729)
[2026-06-20 16:22:17.166] [EVT.SPAWN] Toadstool at (1,1487)
[2026-06-20 16:22:17.166] [EVT.SPAWN] Toadstool at (199,1322)
[2026-06-20 16:22:17.166] [EVT.SPAWN] Toadstool at (73,1608)
[2026-06-20 16:22:17.166] [EVT.SPAWN] Toadstool at (45,1517)
[2026-06-20 16:22:17.166] [EVT.SPAWN] Toadstool at (94,1555)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (106,1606)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Moss at (111,1829)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (4376,2356)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (66,1447)
[2026-06-20 16:22:17.167] [EVT.SPAWN] BerryBush at (2623,711)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (169,1349)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Plant at (1,3145)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1,1337)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (93,1484)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1923,3733)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (4314,2851)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1951,3813)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1870,1946)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1893,1998)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (2071,1887)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (82,1658)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1977,1774)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1910,1855)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (3473,3182)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (1,1812)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (2008,1950)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (203,1796)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (60,1600)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (3460,3181)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (79,1840)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Cactus at (3496,4747)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (702,2238)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Pine at (2204,414)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1913,1918)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (1,1791)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1914,1963)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (40,1805)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (3338,3149)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (3502,3164)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (2053,1969)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (3446,3134)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (97,1651)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (22,1886)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (44,1615)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (3410,3172)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (152,1764)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (63,1759)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (2049,1866)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (3416,3053)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1926,1897)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (102,1716)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (54,1780)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (4096,2056)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (139,1815)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1904,3660)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Moss at (66,1905)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (4078,2182)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1,1375)
[2026-06-20 16:22:17.167] [EVT.SPAWN] GrassTuft at (1229,3761)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (39,1474)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (67,1489)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (188,1471)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (78,1312)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Mushroom at (2373,3832)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Mushroom at (2153,3792)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (4174,3189)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (4089,3082)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Mushroom at (2303,3795)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Mushroom at (2235,3712)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Mushroom at (2348,3912)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (4185,3206)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (4091,3112)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Mushroom at (2338,3834)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Mushroom at (2082,3776)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Mushroom at (2246,3747)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1961,3851)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Flowers at (3557,3058)
[2026-06-20 16:22:17.167] [EVT.SPAWN] BerryBush at (4976,1853)
[2026-06-20 16:22:17.167] [EVT.SPAWN] BerryBush at (2427,685)
[2026-06-20 16:22:17.167] [EVT.SPAWN] Toadstool at (1897,3793)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (60,1651)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (1,1779)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (51,1763)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (3437,3075)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (106,1627)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (3447,3191)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (3404,3172)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (87,1711)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (3582,3145)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (1921,1848)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (48,1742)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (78,1717)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (39,1739)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Plant at (85,3023)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (1871,1833)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (164,1435)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (84,1557)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (24,1435)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (99,1518)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Cactus at (2641,2980)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (1954,3845)
[2026-06-20 16:22:17.168] [EVT.SPAWN] GrassTuft at (1151,4726)
[2026-06-20 16:22:17.168] [EVT.SPAWN] BerryBush at (2457,794)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Mushroom at (2279,3817)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Cactus at (4638,2882)
[2026-06-20 16:22:17.168] [EVT.SPAWN] BerryBush at (4872,1755)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Mushroom at (2331,3759)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (73,1782)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (78,1745)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (101,1567)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (117,1599)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (2033,1887)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (2027,1899)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (2041,1799)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (1939,1890)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (1914,1853)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (3421,3058)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (2010,1923)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (12,1484)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Pine at (2363,379)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Moss at (24,1818)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (26,1342)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (4324,2759)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Plant at (19,3186)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Mushroom at (832,1929)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Mushroom at (2280,3887)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Moss at (3934,2082)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Mushroom at (2199,3882)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (32,1798)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (3394,3231)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Mushroom at (2196,3804)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (77,1833)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Mushroom at (2303,3748)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (3470,3161)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (1950,1910)
[2026-06-20 16:22:17.168] [EVT.SPAWN] BerryBush at (5232,3526)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (111,1471)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (4127,3145)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (4236,3162)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (1886,1947)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (97,1684)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (1893,1923)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (63,1637)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Mushroom at (2314,3822)
[2026-06-20 16:22:17.168] [EVT.SPAWN] GrassTuft at (2640,3294)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Moss at (4126,1772)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (95,1344)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (2025,1864)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (1958,2023)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (1990,1956)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Toadstool at (1984,1929)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (59,1716)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Mushroom at (2336,3780)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Flowers at (4185,3099)
[2026-06-20 16:22:17.168] [EVT.SPAWN] Pine at (1292,2366)
[2026-06-20 16:22:17.169] [EVT.SPAWN] Toadstool at (1969,3755)
[2026-06-20 16:22:17.169] [EVT.SPAWN] Moss at (2,1768)
[2026-06-20 16:22:17.169] [EVT.SPAWN] Toadstool at (1959,1978)
[2026-06-20 16:22:17.169] [EVT.SPAWN] Toadstool at (1929,1882)
[2026-06-20 16:22:17.169] [EVT.SPAWN] Pine at (2273,377)
[2026-06-20 16:22:17.169] [EVT.SPAWN] Toadstool at (2026,1948)
[2026-06-20 16:22:17.169] [EVT.SPAWN] Moss at (4036,1841)
[2026-06-20 16:22:17.169] [EVT.SPAWN] Toadstool at (2042,1860)
[2026-06-20 16:22:17.169] [EVT.SPAWN] Flowers at (18,1773)
[2026-06-20 16:22:17.169] [EVT.SPAWN] Toadstool at (2001,2011)
[2026-06-20 16:22:17.185] [EVT.SPAWN] Toadstool at (1976,1899)
[2026-06-20 16:22:17.185] [EVT.SPAWN] Flowers at (1470,1030)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Moss at (51,1842)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (1,1502)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Moss at (3931,1803)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (135,1453)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (61,1413)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (150,1477)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (180,1406)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (101,1469)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (149,1350)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (72,1245)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (144,1473)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2003,3829)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Flowers at (3402,3169)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2005,3750)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2046,1896)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (1906,1953)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2077,1911)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2023,1890)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2053,1993)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (1953,2008)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Flowers at (91,1736)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2014,1930)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Flowers at (58,1641)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (1956,2074)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2001,1844)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2035,1960)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2055,1992)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (1976,1915)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (1882,1974)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2022,1763)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (2075,2009)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Flowers at (87,1772)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (1960,1893)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (1922,2033)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Flowers at (185,1813)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Flowers at (133,1609)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (1920,1901)
[2026-06-20 16:22:17.266] [EVT.SPAWN] Toadstool at (1874,1961)
[2026-06-20 16:22:17.267] [EVT.SPAWN] Flowers at (78,1500)
